date,hour,store_id,solar_kwh,solar_capacity_kw,efficiency_pct
2025-10-22,14,PM-002,58.92,160.0,36.8
2025-10-22,15,PM-002,34.72,160.0,21.7
2025-10-22,16,PM-002,29.41,160.0,18.4
2025-10-23,8,PM-002,16.99,160.0,10.6
2025-10-23,9,PM-002,48.57,160.0,30.4
2025-10-23,10,PM-002,33.88,160.0,21.2
2025-10-23,11,PM-002,104.14,160.0,65.1
2025-10-23,12,PM-002,48.61,160.0,30.4
2025-10-23,13,PM-002,83.37,160.0,52.1
2025-10-23,14,PM-002,63.68,160.0,39.8
2025-10-23,15,PM-002,28.15,160.0,17.6
2025-10-23,16,PM-002,30.34,160.0,19.0
2025-10-24,8,PM-002,19.08,160.0,11.9
2025-10-24,9,PM-002,38.48,160.0,24.1
2025-10-24,10,PM-002,84.35,160.0,52.7
2025-10-24,11,PM-002,96.5,160.0,60.3
2025-10-24,12,PM-002,74.93,160.0,46.8
2025-10-24,13,PM-002,35.84,160.0,22.4
2025-10-24,14,PM-002,84.34,160.0,52.7
2025-10-24,15,PM-002,78.68,160.0,49.2
2025-10-24,16,PM-002,19.69,160.0,12.3
2025-10-25,8,PM-002,21.98,160.0,13.7
2025-10-25,9,PM-002,70.15,160.0,43.8
2025-10-25,10,PM-002,65.46,160.0,40.9
2025-10-25,11,PM-002,107.46,160.0,67.2
2025-10-25,12,PM-002,43.59,160.0,27.2
2025-10-25,13,PM-002,38.51,160.0,24.1
2025-10-25,14,PM-002,66.2,160.0,41.4
2025-10-25,15,PM-002,26.5,160.0,16.6
2025-10-25,16,PM-002,14.29,160.0,8.9
2025-10-26,8,PM-002,27.73,160.0,17.3
2025-10-26,9,PM-002,64.81,160.0,40.5
2025-10-26,10,PM-002,57.64,160.0,36.0
2025-10-26,11,PM-002,96.92,160.0,60.6
2025-10-26,12,PM-002,75.66,160.0,47.3
2025-10-26,13,PM-002,46.99,160.0,29.4
2025-10-26,14,PM-002,45.36,160.0,28.3
2025-10-26,15,PM-002,26.88,160.0,16.8
2025-10-26,16,PM-002,41.82,160.0,26.1
2025-10-27,8,PM-002,23.81,160.0,14.9
2025-10-27,9,PM-002,40.03,160.0,25.0
2025-10-27,10,PM-002,78.95,160.0,49.3
2025-10-27,11,PM-002,120.15,160.0,75.1
2025-10-27,12,PM-002,85.0,160.0,53.1
2025-10-27,13,PM-002,113.82,160.0,71.1
2025-10-27,14,PM-002,47.75,160.0,29.8
2025-10-27,15,PM-002,66.79,160.0,41.7
2025-10-27,16,PM-002,26.47,160.0,16.5
2025-10-28,8,PM-002,18.88,160.0,11.8
2025-10-28,9,PM-002,66.48,160.0,41.6
2025-10-28,10,PM-002,48.86,160.0,30.5
2025-10-28,11,PM-002,73.65,160.0,46.0
2025-10-28,12,PM-002,104.09,160.0,65.1
2025-10-28,13,PM-002,70.15,160.0,43.8
2025-10-28,14,PM-002,97.1,160.0,60.7
2025-10-28,15,PM-002,43.94,160.0,27.5
2025-10-28,16,PM-002,21.88,160.0,13.7
2025-10-29,8,PM-002,41.01,160.0,25.6
2025-10-29,9,PM-002,45.72,160.0,28.6
2025-10-29,10,PM-002,77.23,160.0,48.3
2025-10-29,11,PM-002,87.35,160.0,54.6
2025-10-29,12,PM-002,112.73,160.0,70.5
2025-10-29,13,PM-002,99.37,160.0,62.1
2025-10-29,14,PM-002,106.14,160.0,66.3
2025-10-29,15,PM-002,41.64,160.0,26.0
2025-10-29,16,PM-002,30.4,160.0,19.0
2025-10-30,8,PM-002,32.82,160.0,20.5
2025-10-30,9,PM-002,55.33,160.0,34.6
2025-10-30,10,PM-002,94.04,160.0,58.8
2025-10-30,11,PM-002,83.77,160.0,52.4
2025-10-30,12,PM-002,124.65,160.0,77.9
2025-10-30,13,PM-002,107.29,160.0,67.1
2025-10-30,14,PM-002,35.85,160.0,22.4
2025-10-30,15,PM-002,70.31,160.0,43.9
2025-10-30,16,PM-002,40.42,160.0,25.3
2025-10-31,8,PM-002,29.22,160.0,18.3
2025-10-31,9,PM-002,31.36,160.0,19.6
2025-10-31,10,PM-002,40.29,160.0,25.2
2025-10-31,11,PM-002,50.28,160.0,31.4
2025-10-31,12,PM-002,63.4,160.0,39.6
2025-10-31,13,PM-002,83.34,160.0,52.1
2025-10-31,14,PM-002,79.82,160.0,49.9
2025-10-31,15,PM-002,81.61,160.0,51.0
2025-10-31,16,PM-002,40.48,160.0,25.3
2025-11-01,8,PM-002,33.1,160.0,20.7
2025-11-01,9,PM-002,29.09,160.0,18.2
2025-11-01,10,PM-002,54.41,160.0,34.0
2025-11-01,11,PM-002,70.24,160.0,43.9
2025-11-01,12,PM-002,82.21,160.0,51.4
2025-11-01,13,PM-002,117.61,160.0,73.5
2025-11-01,14,PM-002,59.32,160.0,37.1
2025-11-01,15,PM-002,39.29,160.0,24.6
2025-11-01,16,PM-002,43.87,160.0,27.4
2025-11-02,8,PM-002,32.74,160.0,20.5
2025-11-02,9,PM-002,68.16,160.0,42.6
2025-11-02,10,PM-002,86.24,160.0,53.9
2025-11-02,11,PM-002,58.48,160.0,36.5
2025-11-02,12,PM-002,53.16,160.0,33.2
2025-11-02,13,PM-002,107.5,160.0,67.2
2025-11-02,14,PM-002,35.97,160.0,22.5
2025-11-02,15,PM-002,47.64,160.0,29.8
2025-11-02,16,PM-002,26.08,160.0,16.3
2025-11-03,8,PM-002,37.3,160.0,23.3
2025-11-03,9,PM-002,62.8,160.0,39.2
2025-11-03,10,PM-002,53.69,160.0,33.6
2025-11-03,11,PM-002,127.02,160.0,79.4
2025-11-03,12,PM-002,93.22,160.0,58.3
2025-11-03,13,PM-002,114.03,160.0,71.3
2025-11-03,14,PM-002,47.73,160.0,29.8
2025-11-03,15,PM-002,53.83,160.0,33.6
2025-11-03,16,PM-002,26.43,160.0,16.5
2025-11-04,8,PM-002,34.0,160.0,21.2
2025-11-04,9,PM-002,63.46,160.0,39.7
2025-11-04,10,PM-002,70.75,160.0,44.2
2025-11-04,11,PM-002,87.01,160.0,54.4
2025-11-04,12,PM-002,37.52,160.0,23.5
2025-11-04,13,PM-002,51.44,160.0,32.1
2025-11-04,14,PM-002,54.7,160.0,34.2
2025-11-04,15,PM-002,57.78,160.0,36.1
2025-11-04,16,PM-002,41.81,160.0,26.1
2025-11-05,8,PM-002,29.97,160.0,18.7
2025-11-05,9,PM-002,62.97,160.0,39.4
2025-11-05,10,PM-002,76.01,160.0,47.5
2025-11-05,11,PM-002,124.22,160.0,77.6
2025-11-05,12,PM-002,99.13,160.0,62.0
2025-11-05,13,PM-002,55.58,160.0,34.7
2025-11-05,14,PM-002,55.27,160.0,34.5
2025-11-05,15,PM-002,35.85,160.0,22.4
2025-11-05,16,PM-002,33.95,160.0,21.2
2025-11-06,8,PM-002,14.56,160.0,9.1
2025-11-06,9,PM-002,60.81,160.0,38.0
2025-11-06,10,PM-002,35.71,160.0,22.3
2025-11-06,11,PM-002,64.48,160.0,40.3
2025-11-06,12,PM-002,81.64,160.0,51.0
2025-11-06,13,PM-002,61.25,160.0,38.3
2025-11-06,14,PM-002,49.4,160.0,30.9
2025-11-06,15,PM-002,39.48,160.0,24.7
2025-11-06,16,PM-002,39.25,160.0,24.5
2025-11-07,8,PM-002,20.65,160.0,12.9
2025-11-07,9,PM-002,51.42,160.0,32.1
2025-11-07,10,PM-002,103.69,160.0,64.8
2025-11-07,11,PM-002,54.42,160.0,34.0
2025-11-07,12,PM-002,103.26,160.0,64.5
2025-11-07,13,PM-002,95.56,160.0,59.7
2025-11-07,14,PM-002,105.86,160.0,66.2
2025-11-07,15,PM-002,29.55,160.0,18.5
2025-11-07,16,PM-002,24.61,160.0,15.4
2025-11-08,8,PM-002,19.56,160.0,12.2
2025-11-08,9,PM-002,64.09,160.0,40.1
2025-11-08,10,PM-002,43.99,160.0,27.5
2025-11-08,11,PM-002,92.82,160.0,58.0
2025-11-08,12,PM-002,99.26,160.0,62.0
2025-11-08,13,PM-002,110.41,160.0,69.0
2025-11-08,14,PM-002,71.61,160.0,44.8
2025-11-08,15,PM-002,43.54,160.0,27.2
2025-11-08,16,PM-002,14.87,160.0,9.3
2025-11-09,8,PM-002,14.83,160.0,9.3
2025-11-09,9,PM-002,41.25,160.0,25.8
2025-11-09,10,PM-002,83.26,160.0,52.0
2025-11-09,11,PM-002,100.73,160.0,63.0
2025-11-09,12,PM-002,60.4,160.0,37.8
2025-11-09,13,PM-002,89.03,160.0,55.6
2025-11-09,14,PM-002,47.91,160.0,29.9
2025-11-09,15,PM-002,67.7,160.0,42.3
2025-11-09,16,PM-002,17.25,160.0,10.8
2025-11-10,8,PM-002,14.96,160.0,9.3
2025-11-10,9,PM-002,30.71,160.0,19.2
2025-11-10,10,PM-002,90.79,160.0,56.7
2025-11-10,11,PM-002,85.83,160.0,53.6
2025-11-10,12,PM-002,80.74,160.0,50.5
2025-11-10,13,PM-002,88.39,160.0,55.2
2025-11-10,14,PM-002,101.0,160.0,63.1
2025-11-10,15,PM-002,65.91,160.0,41.2
2025-11-10,16,PM-002,21.17,160.0,13.2
2025-11-11,8,PM-002,22.56,160.0,14.1
2025-11-11,9,PM-002,58.33,160.0,36.5
2025-11-11,10,PM-002,68.53,160.0,42.8
2025-11-11,11,PM-002,59.3,160.0,37.1
2025-11-11,12,PM-002,101.59,160.0,63.5
2025-11-11,13,PM-002,111.45,160.0,69.7
2025-11-11,14,PM-002,71.54,160.0,44.7
2025-11-11,15,PM-002,49.57,160.0,31.0
2025-11-11,16,PM-002,35.41,160.0,22.1
2025-11-12,8,PM-002,17.39,160.0,10.9
2025-11-12,9,PM-002,59.27,160.0,37.0
2025-11-12,10,PM-002,81.09,160.0,50.7
2025-11-12,11,PM-002,82.33,160.0,51.5
2025-11-12,12,PM-002,37.36,160.0,23.3
2025-11-12,13,PM-002,106.77,160.0,66.7
2025-11-12,14,PM-002,104.55,160.0,65.3
2025-11-12,15,PM-002,64.43,160.0,40.3
2025-11-12,16,PM-002,18.95,160.0,11.8
2025-11-13,8,PM-002,37.63,160.0,23.5
2025-11-13,9,PM-002,73.74,160.0,46.1
2025-11-13,10,PM-002,41.67,160.0,26.0
2025-11-13,11,PM-002,91.09,160.0,56.9
2025-11-13,12,PM-002,63.86,160.0,39.9
2025-11-13,13,PM-002,63.91,160.0,39.9
2025-11-13,14,PM-002,91.57,160.0,57.2
2025-11-13,15,PM-002,90.78,160.0,56.7
2025-11-13,16,PM-002,31.87,160.0,19.9
2025-11-14,8,PM-002,14.94,160.0,9.3
2025-11-14,9,PM-002,85.96,160.0,53.7
2025-11-14,10,PM-002,44.66,160.0,27.9
2025-11-14,11,PM-002,43.07,160.0,26.9
2025-11-14,12,PM-002,71.82,160.0,44.9
2025-11-14,13,PM-002,55.04,160.0,34.4
2025-11-14,14,PM-002,78.94,160.0,49.3
2025-11-14,15,PM-002,53.64,160.0,33.5
2025-11-14,16,PM-002,45.54,160.0,28.5
2025-11-15,8,PM-002,26.4,160.0,16.5
2025-11-15,9,PM-002,37.53,160.0,23.5
2025-11-15,10,PM-002,105.66,160.0,66.0
2025-11-15,11,PM-002,56.69,160.0,35.4
2025-11-15,12,PM-002,56.79,160.0,35.5
2025-11-15,13,PM-002,94.13,160.0,58.8
2025-11-15,14,PM-002,97.52,160.0,60.9
2025-11-15,15,PM-002,71.23,160.0,44.5
2025-11-15,16,PM-002,22.01,160.0,13.8
2025-11-16,8,PM-002,20.41,160.0,12.8
2025-11-16,9,PM-002,57.92,160.0,36.2
2025-11-16,10,PM-002,50.95,160.0,31.8
2025-11-16,11,PM-002,50.05,160.0,31.3
2025-11-16,12,PM-002,62.0,160.0,38.8
2025-11-16,13,PM-002,63.8,160.0,39.9
2025-11-16,14,PM-002,56.48,160.0,35.3
2025-11-16,15,PM-002,26.85,160.0,16.8
2025-11-16,16,PM-002,38.25,160.0,23.9
2025-11-17,8,PM-002,28.14,160.0,17.6
2025-11-17,9,PM-002,44.35,160.0,27.7
2025-11-17,10,PM-002,47.34,160.0,29.6
2025-11-17,11,PM-002,61.09,160.0,38.2
2025-11-17,12,PM-002,61.72,160.0,38.6
2025-11-17,13,PM-002,42.87,160.0,26.8
2025-11-17,14,PM-002,39.95,160.0,25.0
2025-11-17,15,PM-002,76.21,160.0,47.6
2025-11-17,16,PM-002,37.18,160.0,23.2
2025-11-18,8,PM-002,45.91,160.0,28.7
2025-11-18,9,PM-002,65.23,160.0,40.8
2025-11-18,10,PM-002,85.9,160.0,53.7
2025-11-18,11,PM-002,93.08,160.0,58.2
2025-11-18,12,PM-002,132.37,160.0,82.7
2025-11-18,13,PM-002,89.84,160.0,56.1
2025-11-18,14,PM-002,72.96,160.0,45.6
2025-11-18,15,PM-002,27.78,160.0,17.4
2025-11-18,16,PM-002,31.13,160.0,19.5
2025-11-19,8,PM-002,35.44,160.0,22.1
2025-11-19,9,PM-002,31.84,160.0,19.9
2025-11-19,10,PM-002,58.33,160.0,36.5
2025-11-19,11,PM-002,102.39,160.0,64.0
2025-11-19,12,PM-002,99.56,160.0,62.2
2025-11-19,13,PM-002,53.04,160.0,33.1
2025-11-19,14,PM-002,47.19,160.0,29.5
2025-11-19,15,PM-002,74.18,160.0,46.4
2025-11-19,16,PM-002,38.95,160.0,24.3
2025-11-20,8,PM-002,37.56,160.0,23.5
2025-11-20,9,PM-002,29.02,160.0,18.1
2025-11-20,10,PM-002,91.59,160.0,57.2
2025-11-20,11,PM-002,118.97,160.0,74.4
2025-11-20,12,PM-002,104.48,160.0,65.3
2025-11-20,13,PM-002,59.04,160.0,36.9
2025-11-20,14,PM-002,89.51,160.0,55.9
2025-11-20,15,PM-002,36.49,160.0,22.8
2025-11-20,16,PM-002,34.22,160.0,21.4
2025-11-21,8,PM-002,24.62,160.0,15.4
2025-11-21,9,PM-002,31.14,160.0,19.5
2025-11-21,10,PM-002,78.6,160.0,49.1
2025-11-21,11,PM-002,51.68,160.0,32.3
2025-11-21,12,PM-002,65.57,160.0,41.0
2025-11-21,13,PM-002,101.6,160.0,63.5
2025-11-21,14,PM-002,61.94,160.0,38.7
2025-11-21,15,PM-002,87.14,160.0,54.5
2025-11-21,16,PM-002,13.24,160.0,8.3
2025-11-22,8,PM-002,31.76,160.0,19.9
2025-11-22,9,PM-002,51.22,160.0,32.0
2025-11-22,10,PM-002,82.47,160.0,51.5
2025-11-22,11,PM-002,58.8,160.0,36.8
2025-11-22,12,PM-002,117.36,160.0,73.4
2025-11-22,13,PM-002,120.2,160.0,75.1
2025-11-22,14,PM-002,61.05,160.0,38.2
2025-11-22,15,PM-002,42.54,160.0,26.6
2025-11-22,16,PM-002,35.68,160.0,22.3
2025-11-23,8,PM-002,37.19,160.0,23.2
2025-11-23,9,PM-002,40.84,160.0,25.5
2025-11-23,10,PM-002,42.63,160.0,26.6
2025-11-23,11,PM-002,81.89,160.0,51.2
2025-11-23,12,PM-002,64.41,160.0,40.3
2025-11-23,13,PM-002,54.22,160.0,33.9
2025-11-23,14,PM-002,52.04,160.0,32.5
2025-11-23,15,PM-002,76.52,160.0,47.8
2025-11-23,16,PM-002,15.11,160.0,9.4
2025-11-24,8,PM-002,38.97,160.0,24.4
2025-11-24,9,PM-002,37.52,160.0,23.5
2025-11-24,10,PM-002,53.68,160.0,33.6
2025-11-24,11,PM-002,104.03,160.0,65.0
2025-11-24,12,PM-002,73.73,160.0,46.1
2025-11-24,13,PM-002,77.13,160.0,48.2
2025-11-24,14,PM-002,52.36,160.0,32.7
2025-11-24,15,PM-002,36.31,160.0,22.7
2025-11-24,16,PM-002,31.56,160.0,19.7
2025-11-25,8,PM-002,17.32,160.0,10.8
2025-11-25,9,PM-002,77.27,160.0,48.3
2025-11-25,10,PM-002,78.2,160.0,48.9
2025-11-25,11,PM-002,60.62,160.0,37.9
2025-11-25,12,PM-002,123.99,160.0,77.5
2025-11-25,13,PM-002,49.87,160.0,31.2
2025-11-25,14,PM-002,112.01,160.0,70.0
2025-11-25,15,PM-002,61.45,160.0,38.4
2025-11-25,16,PM-002,16.71,160.0,10.4
2025-11-26,8,PM-002,13.22,160.0,8.3
2025-11-26,9,PM-002,79.9,160.0,49.9
2025-11-26,10,PM-002,98.03,160.0,61.3
2025-11-26,11,PM-002,106.2,160.0,66.4
2025-11-26,12,PM-002,41.68,160.0,26.1
2025-11-26,13,PM-002,91.63,160.0,57.3
2025-11-26,14,PM-002,34.12,160.0,21.3
2025-11-26,15,PM-002,43.99,160.0,27.5
2025-11-26,16,PM-002,24.72,160.0,15.4
2025-11-27,8,PM-002,31.75,160.0,19.8
2025-11-27,9,PM-002,69.53,160.0,43.5
2025-11-27,10,PM-002,37.2,160.0,23.2
2025-11-27,11,PM-002,94.54,160.0,59.1
2025-11-27,12,PM-002,95.87,160.0,59.9
2025-11-27,13,PM-002,57.21,160.0,35.8
2025-11-27,14,PM-002,34.88,160.0,21.8
2025-11-27,15,PM-002,43.99,160.0,27.5
2025-11-27,16,PM-002,44.87,160.0,28.0
2025-11-28,8,PM-002,46.62,160.0,29.1
2025-11-28,9,PM-002,26.39,160.0,16.5
2025-11-28,10,PM-002,70.4,160.0,44.0
2025-11-28,11,PM-002,61.85,160.0,38.7
2025-11-28,12,PM-002,43.3,160.0,27.1
2025-11-28,13,PM-002,71.07,160.0,44.4
2025-11-28,14,PM-002,53.75,160.0,33.6
2025-11-28,15,PM-002,56.6,160.0,35.4
2025-11-28,16,PM-002,20.41,160.0,12.8
2025-11-29,8,PM-002,26.54,160.0,16.6
2025-11-29,9,PM-002,57.27,160.0,35.8
2025-11-29,10,PM-002,83.47,160.0,52.2
2025-11-29,11,PM-002,47.49,160.0,29.7
2025-11-29,12,PM-002,121.84,160.0,76.2
2025-11-29,13,PM-002,79.9,160.0,49.9
2025-11-29,14,PM-002,106.1,160.0,66.3
2025-11-29,15,PM-002,71.58,160.0,44.7
2025-11-29,16,PM-002,29.7,160.0,18.6
2025-11-30,8,PM-002,39.11,160.0,24.4
2025-11-30,9,PM-002,27.99,160.0,17.5
2025-11-30,10,PM-002,69.05,160.0,43.2
2025-11-30,11,PM-002,60.8,160.0,38.0
2025-11-30,12,PM-002,56.69,160.0,35.4
2025-11-30,13,PM-002,84.51,160.0,52.8
2025-11-30,14,PM-002,94.44,160.0,59.0
2025-11-30,15,PM-002,71.7,160.0,44.8
2025-11-30,16,PM-002,31.91,160.0,19.9
2025-12-01,8,PM-002,15.33,160.0,9.6
2025-12-01,9,PM-002,40.53,160.0,25.3
2025-12-01,10,PM-002,43.43,160.0,27.1
2025-12-01,11,PM-002,77.2,160.0,48.3
2025-12-01,12,PM-002,116.81,160.0,73.0
2025-12-01,13,PM-002,62.89,160.0,39.3
2025-12-01,14,PM-002,54.91,160.0,34.3
2025-12-01,15,PM-002,54.62,160.0,34.1
2025-12-01,16,PM-002,48.4,160.0,30.2
2025-12-02,8,PM-002,23.5,160.0,14.7
2025-12-02,9,PM-002,78.48,160.0,49.1
2025-12-02,10,PM-002,81.33,160.0,50.8
2025-12-02,11,PM-002,100.04,160.0,62.5
2025-12-02,12,PM-002,89.93,160.0,56.2
2025-12-02,13,PM-002,98.76,160.0,61.7
2025-12-02,14,PM-002,69.39,160.0,43.4
2025-12-02,15,PM-002,55.56,160.0,34.7
2025-12-02,16,PM-002,34.97,160.0,21.9
2025-12-03,8,PM-002,46.13,160.0,28.8
2025-12-03,9,PM-002,80.14,160.0,50.1
2025-12-03,10,PM-002,78.21,160.0,48.9
2025-12-03,11,PM-002,120.78,160.0,75.5
2025-12-03,12,PM-002,80.26,160.0,50.2
2025-12-03,13,PM-002,62.85,160.0,39.3
2025-12-03,14,PM-002,80.5,160.0,50.3
2025-12-03,15,PM-002,44.71,160.0,27.9
2025-12-03,16,PM-002,46.64,160.0,29.1
2025-12-04,8,PM-002,42.5,160.0,26.6
2025-12-04,9,PM-002,31.16,160.0,19.5
2025-12-04,10,PM-002,62.67,160.0,39.2
2025-12-04,11,PM-002,78.72,160.0,49.2
2025-12-04,12,PM-002,111.3,160.0,69.6
2025-12-04,13,PM-002,39.52,160.0,24.7
2025-12-04,14,PM-002,49.19,160.0,30.7
2025-12-04,15,PM-002,77.82,160.0,48.6
2025-12-04,16,PM-002,21.12,160.0,13.2
2025-12-05,8,PM-002,39.45,160.0,24.7
2025-12-05,9,PM-002,39.23,160.0,24.5
2025-12-05,10,PM-002,82.83,160.0,51.8
2025-12-05,11,PM-002,58.07,160.0,36.3
2025-12-05,12,PM-002,64.29,160.0,40.2
2025-12-05,13,PM-002,65.63,160.0,41.0
2025-12-05,14,PM-002,39.87,160.0,24.9
2025-12-05,15,PM-002,32.71,160.0,20.4
2025-12-05,16,PM-002,39.7,160.0,24.8
2025-12-06,8,PM-002,16.59,160.0,10.4
2025-12-06,9,PM-002,56.33,160.0,35.2
2025-12-06,10,PM-002,37.6,160.0,23.5
2025-12-06,11,PM-002,78.08,160.0,48.8
2025-12-06,12,PM-002,89.64,160.0,56.0
2025-12-06,13,PM-002,51.49,160.0,32.2
2025-12-06,14,PM-002,91.78,160.0,57.4
2025-12-06,15,PM-002,33.8,160.0,21.1
2025-12-06,16,PM-002,14.47,160.0,9.0
2025-12-07,8,PM-002,47.07,160.0,29.4
2025-12-07,9,PM-002,71.13,160.0,44.5
2025-12-07,10,PM-002,72.5,160.0,45.3
2025-12-07,11,PM-002,77.84,160.0,48.7
2025-12-07,12,PM-002,95.41,160.0,59.6
2025-12-07,13,PM-002,66.46,160.0,41.5
2025-12-07,14,PM-002,50.02,160.0,31.3
2025-12-07,15,PM-002,34.49,160.0,21.6
2025-12-07,16,PM-002,29.32,160.0,18.3
2025-12-08,8,PM-002,20.41,160.0,12.8
2025-12-08,9,PM-002,51.46,160.0,32.2
2025-12-08,10,PM-002,51.47,160.0,32.2
2025-12-08,11,PM-002,82.21,160.0,51.4
2025-12-08,12,PM-002,97.93,160.0,61.2
2025-12-08,13,PM-002,39.59,160.0,24.7
2025-12-08,14,PM-002,83.09,160.0,51.9
2025-12-08,15,PM-002,75.19,160.0,47.0
2025-12-08,16,PM-002,38.99,160.0,24.4
2025-12-09,8,PM-002,29.73,160.0,18.6
2025-12-09,9,PM-002,66.0,160.0,41.2
2025-12-09,10,PM-002,42.33,160.0,26.5
2025-12-09,11,PM-002,109.82,160.0,68.6
2025-12-09,12,PM-002,64.61,160.0,40.4
2025-12-09,13,PM-002,72.0,160.0,45.0
2025-12-09,14,PM-002,40.18,160.0,25.1
2025-12-09,15,PM-002,28.94,160.0,18.1
2025-12-09,16,PM-002,37.46,160.0,23.4
2025-12-10,8,PM-002,13.75,160.0,8.6
2025-12-10,9,PM-002,26.48,160.0,16.6
2025-12-10,10,PM-002,91.89,160.0,57.4
2025-12-10,11,PM-002,75.73,160.0,47.3
2025-12-10,12,PM-002,62.63,160.0,39.1
2025-12-10,13,PM-002,60.21,160.0,37.6
2025-12-10,14,PM-002,101.54,160.0,63.5
2025-12-10,15,PM-002,36.44,160.0,22.8
2025-12-10,16,PM-002,34.92,160.0,21.8
2025-12-11,8,PM-002,15.74,160.0,9.8
2025-12-11,9,PM-002,44.98,160.0,28.1
2025-12-11,10,PM-002,58.9,160.0,36.8
2025-12-11,11,PM-002,73.23,160.0,45.8
2025-12-11,12,PM-002,47.44,160.0,29.6
2025-12-11,13,PM-002,119.98,160.0,75.0
2025-12-11,14,PM-002,85.39,160.0,53.4
2025-12-11,15,PM-002,77.85,160.0,48.7
2025-12-11,16,PM-002,38.14,160.0,23.8
2025-12-12,8,PM-002,31.96,160.0,20.0
2025-12-12,9,PM-002,69.83,160.0,43.6
2025-12-12,10,PM-002,85.09,160.0,53.2
2025-12-12,11,PM-002,75.72,160.0,47.3
2025-12-12,12,PM-002,95.7,160.0,59.8
2025-12-12,13,PM-002,102.1,160.0,63.8
2025-12-12,14,PM-002,72.31,160.0,45.2
2025-12-12,15,PM-002,70.42,160.0,44.0
2025-12-12,16,PM-002,14.31,160.0,8.9
2025-12-13,8,PM-002,20.35,160.0,12.7
2025-12-13,9,PM-002,55.3,160.0,34.6
2025-12-13,10,PM-002,49.33,160.0,30.8
2025-12-13,11,PM-002,67.32,160.0,42.1
2025-12-13,12,PM-002,120.85,160.0,75.5
2025-12-13,13,PM-002,72.05,160.0,45.0
2025-12-13,14,PM-002,90.53,160.0,56.6
2025-12-13,15,PM-002,36.4,160.0,22.7
2025-12-13,16,PM-002,34.13,160.0,21.3
2025-12-14,8,PM-002,38.84,160.0,24.3
2025-12-14,9,PM-002,58.96,160.0,36.9
2025-12-14,10,PM-002,95.12,160.0,59.5
2025-12-14,11,PM-002,76.95,160.0,48.1
2025-12-14,12,PM-002,106.7,160.0,66.7
2025-12-14,13,PM-002,94.04,160.0,58.8
2025-12-14,14,PM-002,102.18,160.0,63.9
2025-12-14,15,PM-002,71.38,160.0,44.6
2025-12-14,16,PM-002,22.06,160.0,13.8
2025-12-15,8,PM-002,37.38,160.0,23.4
2025-12-15,9,PM-002,28.83,160.0,18.0
2025-12-15,10,PM-002,100.83,160.0,63.0
2025-12-15,11,PM-002,42.78,160.0,26.7
2025-12-15,12,PM-002,91.64,160.0,57.3
2025-12-15,13,PM-002,116.17,160.0,72.6
2025-12-15,14,PM-002,69.06,160.0,43.2
2025-12-15,15,PM-002,32.36,160.0,20.2
2025-12-15,16,PM-002,29.22,160.0,18.3
2025-12-16,8,PM-002,46.4,160.0,29.0
2025-12-16,9,PM-002,27.34,160.0,17.1
2025-12-16,10,PM-002,99.26,160.0,62.0
2025-12-16,11,PM-002,81.07,160.0,50.7
2025-12-16,12,PM-002,61.16,160.0,38.2
2025-12-16,13,PM-002,90.97,160.0,56.9
2025-12-16,14,PM-002,99.18,160.0,62.0
2025-12-16,15,PM-002,67.66,160.0,42.3
2025-12-16,16,PM-002,32.33,160.0,20.2
2025-12-17,8,PM-002,31.22,160.0,19.5
2025-12-17,9,PM-002,78.95,160.0,49.3
2025-12-17,10,PM-002,31.27,160.0,19.5
2025-12-17,11,PM-002,60.78,160.0,38.0
2025-12-17,12,PM-002,108.68,160.0,67.9
2025-12-17,13,PM-002,91.61,160.0,57.3
2025-12-17,14,PM-002,93.96,160.0,58.7
2025-12-17,15,PM-002,70.7,160.0,44.2
2025-12-17,16,PM-002,40.99,160.0,25.6
2025-12-18,8,PM-002,19.85,160.0,12.4
2025-12-18,9,PM-002,37.51,160.0,23.4
2025-12-18,10,PM-002,45.4,160.0,28.4
2025-12-18,11,PM-002,65.52,160.0,40.9
2025-12-18,12,PM-002,89.83,160.0,56.1
2025-12-18,13,PM-002,84.56,160.0,52.8
2025-12-18,14,PM-002,93.6,160.0,58.5
2025-12-18,15,PM-002,35.42,160.0,22.1
2025-12-18,16,PM-002,14.68,160.0,9.2
2025-12-19,8,PM-002,37.39,160.0,23.4
2025-12-19,9,PM-002,48.04,160.0,30.0
2025-12-19,10,PM-002,100.05,160.0,62.5
2025-12-19,11,PM-002,40.55,160.0,25.3
2025-12-19,12,PM-002,83.39,160.0,52.1
2025-12-19,13,PM-002,102.42,160.0,64.0
2025-12-19,14,PM-002,76.58,160.0,47.9
2025-12-19,15,PM-002,41.1,160.0,25.7
2025-12-19,16,PM-002,40.82,160.0,25.5
2025-12-20,8,PM-002,40.94,160.0,25.6
2025-12-20,9,PM-002,73.89,160.0,46.2
2025-12-20,10,PM-002,98.43,160.0,61.5
2025-12-20,11,PM-002,41.22,160.0,25.8
2025-12-20,12,PM-002,62.04,160.0,38.8
2025-12-20,13,PM-002,120.12,160.0,75.1
2025-12-20,14,PM-002,40.76,160.0,25.5
2025-12-20,15,PM-002,73.98,160.0,46.2
2025-12-20,16,PM-002,47.31,160.0,29.6
2025-12-21,8,PM-002,36.35,160.0,22.7
2025-12-21,9,PM-002,36.03,160.0,22.5
2025-12-21,10,PM-002,38.26,160.0,23.9
